production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text
class4_batch002_sample030200,2,30200,4,Profane,431200,435200,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,code bhee saaf karna hai abheeee bc,bhenchod kahan phass gaya hoon,rt : asa kon ludo khelta hi bc ....😇,"rt : rt : i'm tired of people thinking ""khanzeer"" means ""gay""..."
class4_batch002_sample030201,2,30201,4,Profane,431201,435201,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : koi physics samjha de bhenchod,,,,",neend aa rhi h bc main sone jaa rhi hu 😂,bhenchod exams uff,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,teri maa ki choot maroo...
class4_batch002_sample030202,2,30202,4,Profane,431202,435202,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bc bb khatm ho gya but i cant move on,"rt : koi physics samjha de bhenchod,,,,",kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,bauhat sardi hai bc,raat ko kuch nahi hota...bc
class4_batch002_sample030203,2,30203,4,Profane,431203,435203,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,mere pas tum ho ny to puray saal ka rula dia bhenchod,bhenchod bht kutti haaalat huwe we he bhai,rt : mjhy pata tha tera dimagh bhi teri maa ki phudi se laga lagy ga😂
class4_batch002_sample030204,2,30204,4,Profane,431204,435204,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,naak bandd ho gya bc.,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bhenchod bht kutti haaalat huwe we he bhai,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,abbhi tk 10 min phir beth jayga..
class4_batch002_sample030205,2,30205,4,Profane,431205,435205,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",aby bc kya yeh bhi ho rha tha
class4_batch002_sample030206,2,30206,4,Profane,431206,435206,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,nazar lag gayi bhenchod fuck this i knew it would never last,rt : birthday wali feel hi nai arahi bhenchod,mere pas tum ho ny to puray saal ka rula dia bhenchod,naak bandd ho gya bc.,yr khud ko tereko milna chahta hu thora jab teri tweet dekha to apne jaise kiya
class4_batch002_sample030207,2,30207,4,Profane,431207,435207,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod what a goal!,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,i hate ors bhenchod,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,bhenchod yeh bhi sharam nahi ati?
class4_batch002_sample030208,2,30208,4,Profane,431208,435208,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,apni maa ko na bulao bhenchod
class4_batch002_sample030209,2,30209,4,Profane,431209,435209,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,bhenchod bht kutti haaalat huwe we he bhai,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,woh bhi dikha khud ka face dekho 🙊
class4_batch002_sample030210,2,30210,4,Profane,431210,435210,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,bhenchod bht kutti haaalat huwe we he bhai,ajeeeeb bc 😒😂,rt : yeh charsi gandu saale
class4_batch002_sample030211,2,30211,4,Profane,431211,435211,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : koi physics samjha de bhenchod,,,,",why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bhenchod tere ko pata nhi hota
class4_batch002_sample030212,2,30212,4,Profane,431212,435212,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod what a goal!,code bhee saaf karna hai abheeee bc,rt : asa kon ludo khelta hi bc ....😇,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,mr jb nikla tu gali denge.. mr jab tak rona dunga tujhe.. aurat march ka muh se tootega na hoga
class4_batch002_sample030213,2,30213,4,Profane,431213,435213,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,naak bandd ho gya bc.,neend aa rhi h bc main sone jaa rhi hu 😂,nahin mera mood chl rha ha bc
class4_batch002_sample030214,2,30214,4,Profane,431214,435214,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,bhenchod kahan phass gaya hoon,bhenchod kya hai ye sb,rt : birthday wali feel hi nai arahi bhenchod,mc sabse badi chutiyaaa
